,Unnamed: 0,name,Prediction result,pro non_persion
4370,4370,nguyen dinh anh tuan,1,0.0371102094650268
4371,4371,nguyen thuy duong,1,0.0015416145324707
4372,4372,nguyen van quyet,1,0.0006046295166015
4373,4373,le the anh,1,0.0090335607528686
4374,4374,thach phong,1,0.0369353294372558
4375,4375,bach van nam,1,0.0416035652160644
4376,4376,tran ngoc duong,1,0.0015522241592407
4377,4377,nguyen dinh khoi,1,0.001943826675415
4378,4378,nguyen long vu,1,0.0011944770812988
4379,4379,nguyen van thien,1,0.0018703341484069
4380,4380,le thi hang oanh,1,0.0015148520469665
4381,4381,nguyen lu bich tram,1,0.5065922737121582
4382,4382,truong the chien,1,0.0215116739273071
4383,4383,y thao nie,1,0.111265480518341
4384,4384,pham hoang thang,1,0.0045961141586303
4385,4385,ha kim ngoc khanh,1,0.0940437912940979
4386,4386,ly sho kien,0,0.6610217094421387
4387,4387,le thi tinh,1,0.0007786750793457
4388,4388,do van huy,1,0.0018587112426757
4389,4389,nguyen thi nhung,1,0.0009558796882629
4390,4390,le van tuan,1,0.0018356442451477
4391,4391,nguyen thi sau,1,0.0007168650627136
4392,4392,dao van minh,1,0.0042587518692016
4393,4393,le thi thanh ha,1,0.0010735392570495
4394,4394,nguyen quoc thao,1,0.0006294846534729
4395,4395,truong thi ngoc tram,1,0.0014969110488891
4396,4396,nguyen bich thuan,1,0.0092911720275878
4397,4397,huynh van tinh,1,0.0031710267066955
4398,4398,trinh ngoc ly,1,0.0059316158294677
4399,4399,tran van trieu,1,0.0106066465377807
4400,4400,ho hung tien,1,0.0594251751899719
4401,4401,nguyen thai son,1,0.0006779432296752
4402,4402,tran thi hang nga,1,0.0009679794311523
4403,4403,nguyen thi loan,1,0.0008689761161804
4404,4404,pham trong tan,1,0.004356026649475
4405,4405,trinh thi loan,1,0.0010939836502075
4406,4406,do van cong,1,0.0178011059761047
4407,4407,thai pham thien hao,1,0.0857515335083007
4408,4408,le thanh chung,1,0.00700044631958
4409,4409,tran thi lan,1,0.0015500783920288
4410,4410,luong cong thang,1,0.0327025055885314
4411,4411,nguyen anh toan,1,0.0014607906341552
4412,4412,nguyen thi anh tuyet,1,0.0016216039657592
4413,4413,pham thi tam,1,0.0016156435012817
4414,4414,le thanh chung,1,0.00700044631958
4415,4415,nguyen van bach,1,0.0103235840797424
4416,4416,nguyen thi to my,1,0.0031114220619201
4417,4417,dang thi hong,1,0.0049582123756408
4418,4418,vu van vinh,1,0.0014461874961853
4419,4419,tran thi huyen,1,0.0011937618255615
4420,4420,nguyen thi my trang,1,0.0031625032424926
4421,4421,tran dinh phuong,1,0.000510811805725
4422,4422,ta qang tam,1,0.1724394559860229
4423,4423,le hong son,1,0.0027269721031188
4424,4424,nguyen huu viet,1,0.0006588101387023
4425,4425,pham thanh mai,1,0.0036190152168273
4426,4426,pham van diep,1,0.0040212869644165
4427,4427,vu van cong,1,0.0119236707687377
4428,4428,nguyen the vinh,1,0.0005081892013549
4429,4429,nguyen thi van,1,0.0008517503738403
4430,4430,dang thi mai huong,1,0.0023233294486999
4431,4431,cao kim phuong,1,0.001509666442871
4432,4432,le van tuan,1,0.0018356442451477
4433,4433,dao thi hoa my,1,0.0193718671798706
4434,4434,nong thu huyen,1,0.0053170323371887
4435,4435,ma van cong,1,0.0421128273010253
4436,4436,luu ngoc hoang,1,0.0088531374931335
4437,4437,pham thi hoa,1,0.0025559663772583
4438,4438,gieng a loc,1,0.1953085064888
4439,4439,pham van minh,1,0.0013543963432312
4440,4440,trinh thi linh,1,0.0009112358093261
4441,4441,dinh van huy,1,0.0029991269111633
4442,4442,ma van cuong,1,0.004542589187622
4443,4443,tran thi thuy,1,0.0011937618255615
4444,4444,do thi trang anh,1,0.0028333067893981
4445,4445,phung thu nhung,1,0.0820474028587341
4446,4446,trinh van tung,1,0.0020568966865539
4447,4447,cao thi tia,1,0.0027515292167663
4448,4448,tran nguyen phuc sang,1,0.0009258985519409
4449,4449,nguyen van khang,1,0.0011944770812988
4450,4450,phan khac ninh,1,0.1200619339942932
4451,4451,ha duy duc,1,0.0370094180107116
4452,4452,nguyen hue  chi,1,0.0041176080703735
4453,4453,bui thanh xuan,1,0.0175369977951049
4454,4454,phung thi duyen,1,0.0013715028762817
4455,4455,cao ba tu,1,0.1256610751152038
4456,4456,tran thi yen linh,1,0.0022369623184204
4457,4457,nguyen thi thu phuong,1,0.0007669925689697
4458,4458,nguyen van thang,1,0.0011944770812988
4459,4459,ngo viet hung,1,0.0074826478958129
4460,4460,nguyen thi nhung,1,0.0009558796882629
4461,4461,trieu thi giang,1,0.0040237307548522
4462,4462,huynh thi kieu phuc,1,0.0048266053199768
4463,4463,truong my nhung,1,0.0166069865226745
4464,4464,le hoang vu,1,0.0025685429573059
4465,4465,nguyen thi dung,1,0.0008167624473571
4466,4466,tran van hung,1,0.0038910508155822
4467,4467,vu hung manh,1,0.00961834192276
4468,4468,nguyen van hung,1,0.0011944770812988
4469,4469,pham ngoc anh,1,0.004240334033966
4470,4470,nguyen van duong,1,0.0014001727104187
4471,4471,do minh hieu,1,0.0165905952453613
4472,4472,nguyen huu chien,1,0.002758502960205
4473,4473,dinh van chieu,1,0.010481059551239
4474,4474,le thi thao,1,0.0011919736862182
4475,4475,vo thi hoai huong,1,0.0044737458229064
4476,4476,pham thi hang,1,0.0015267729759216
4477,4477,phung xuan dat,1,0.0235965847969055
4478,4478,nguyen van thien,1,0.0018703341484069
4479,4479,vu thi chi,1,0.002148151397705
4480,4480,nguyen tung duong,1,0.0013352632522583
4481,4481,mai vinh phuc,1,0.0054492354393005
4482,4482,lo thi xuon,1,0.0068815946578979
4483,4483,mai thi phat,1,0.0019135475158691
4484,4484,nguyen hai long,1,0.0008060336112976
4485,4485,duong thanh long,1,0.0162531733512878
4486,4486,le quang minh,1,0.0005591511726379
4487,4487,le thi trang,1,0.0006889104843139
4488,4488,phan anh tuan,1,0.0142736434936523
4489,4489,tran hong nhi,1,0.0046376585960388
4490,4490,nguyen thi binh,1,0.0007475018501281
4491,4491,pham truong giang,1,0.0075483918190002
4492,4492,ta quoc thang,1,0.0020890831947326
4493,4493,le nguyen huyen chau,1,0.1793330311775207
4494,4494,bui nguyen an nhien,1,0.2757592797279358
4495,4495,nguyen loc bich,1,0.1881935596466064
4496,4496,cao vu trinh,1,0.0258753895759582
4497,4497,hoang thi lan huong,1,0.0023049712181091
4498,4498,ho thi phai,1,0.0019806623458862
4499,4499,nguyen hoai phuong,1,0.0013237595558166
4500,4500,tran thi thu hien,1,0.0010164380073547
4501,4501,nguyen thi kim tien,1,0.0009137392044067
4502,4502,nguyen trong ky,1,0.0012494325637817
4503,4503,tran so hoa,1,0.1361154913902282
4504,4504,bui duy long,1,0.0265926122665405
4505,4505,le trung huyen,1,0.0026834607124328
4506,4506,dinh van tu,1,0.0054088830947875
4507,4507,tran van quang,1,0.000705599784851
4508,4508,dang thi ngoc,1,0.0023816227912902
4509,4509,dang thu huyen,1,0.0053170323371887
4510,4510,nguyen thanh binh,1,0.0008773207664489
4511,4511,vu van tan,1,0.0032154321670532
4512,4512,cao tan hung,1,0.0100069642066955
4513,4513,nguyen tuan,1,0.0020445585250854
4514,4514,nguyen ngoc ha,1,0.0022774338722229
4515,4515,nguyen van luan,1,0.001152753829956
4516,4516,vu ngoc anh phuong,1,0.0021701455116271
4517,4517,dinh thi tuyet nhung,1,0.0141932964324951
4518,4518,nguyen thanh tien,1,0.0008304119110107
4519,4519,phan van doai,1,0.0050098299980163
4520,4520,hua van yen,1,0.0434041619300842
4521,4521,tran duc cuong,1,0.0035710930824279
4522,4522,duong thi ha my,1,0.0055301189422607
4523,4523,nguyen thi hong,1,0.0012928247451782
4524,4524,pham thi ha trang,1,0.0041267275810241
4525,4525,lo van chinh,1,0.0080012679100036
4526,4526,huynh nhan trung,1,0.0196273922920227
4527,4527,nguyen duy thinh,1,0.0013073086738586
4528,4528,truong van truong,1,0.0238033533096313
4529,4529,duong van nam,1,0.0046538710594177
4530,4530,nguyen thi thuy,1,0.000886857509613
4531,4531,do truong luan ly,1,0.1385033130645752
4532,4532,le van chiem,1,0.0033186078071594
4533,4533,ho van bien hai,1,0.0495564341545105
4534,4534,truong thi phuong anh,1,0.0019047856330871
4535,4535,nguyen thi huong thao,1,0.0009745359420776
4536,4536,nguyen viet phong,1,0.0057088136672973
4537,4537,ta thi thu huong,1,0.0036751627922058
4538,4538,vu thi thu,1,0.0008005499839782
4539,4539,nguyen ha thu,1,0.0013503432273864
4540,4540,do thi nam,1,0.0006610751152038
4541,4541,ha thi thuy kieu,1,0.001677930355072
4542,4542,huynh pham huy loc,1,0.0523669123649597
4543,4543,nguyen thi dung,1,0.0008167624473571
4544,4544,nguyen ha trang,1,0.001232624053955
4545,4545,bui viet hoang,1,0.0622844696044921
4546,4546,nguyen duy thang,1,0.0012437105178833
4547,4547,vu tuan minh,1,0.0029192566871643
4548,4548,tran sy hoi,1,0.0138481259346008
4549,4549,nguyen phu dien,1,0.0025020241737365
4550,4550,nguyen van minh,1,0.0006592869758605
4551,4551,tran cong bac,1,0.0044345259666442
4552,4552,nguyen duy ha,1,0.0020445585250854
4553,4553,ca hoang phuong,1,0.0042626857757568
4554,4554,nguyen thi hau,1,0.000886857509613
4555,4555,do thuy hang,1,0.0055295228958129
4556,4556,chau vinh thanh,1,0.1544530987739563
4557,4557,nguyen nhan bao,1,0.0065974593162536
4558,4558,nguyen thi tuyet nhung,1,0.0060416460037231
4559,4559,do thi hanh,1,0.0010918378829956
4560,4560,do duy tai,1,0.0118298530578613
4561,4561,pham thi hanh,1,0.001887559890747
4562,4562,nguyen cong hai,1,0.0036121606826782
4563,4563,pham cao long,1,0.0042188167572021
4564,4564,pham van quang,1,0.0005120038986206
4565,4565,mai thanh vinh,1,0.01094251871109
4566,4566,tran thi tham,1,0.0010372400283813
4567,4567,do thi anh phuong,1,0.0016206502914428
4568,4568,nguyen quy thach,1,0.0029703378677368
4569,4569,nguyen trong loi,1,0.0140283703804016
4570,4570,nguyen thi nhan,1,0.0034947395324707
4571,4571,nguyen van tri,1,0.001398742198944
4572,4572,luong minh duy,1,0.0010138154029846
4573,4573,truong quang bien,1,0.0010451078414916
4574,4574,nguyen duc truyen,1,0.0222768187522888
4575,4575,bach thi be,1,0.0133566856384277
4576,4576,nguyen manh toan,1,0.0015564560890197
4577,4577,phan thi trang,1,0.0012571215629577
4578,4578,cao minh quang,1,0.0006887912750244
4579,4579,bac cam hung,1,0.104530394077301
4580,4580,ngo minh trung,1,0.0073009133338928
4581,4581,do thi an,1,0.0010918378829956
4582,4582,le thi thanh hang,1,0.0008681416511535
4583,4583,doan ngoc duong,1,0.0038866996765136
4584,4584,pham hoang huy,1,0.0033048391342163
4585,4585,nguyen tien phat,1,0.0017893314361572
4586,4586,nguyen thi hong nhung,1,0.0035734772682189
4587,4587,nguyen danh dung,1,0.0009587407112121
4588,4588,luu thi van,1,0.0008642077445983
4589,4589,huynh thi trinh,1,0.0006374716758728
4590,4590,chau van thuan hoa,1,0.1190894842147827
4591,4591,nguyen ngoc hiep,1,0.0038250684738159
4592,4592,nguyen thi thao an,1,0.0013087391853332
4593,4593,nguyen lan anh,1,0.0020445585250854
4594,4594,nguyen van thuy,1,0.0012968778610229
4595,4595,nguyen duc minh,1,0.0009462237358093
4596,4596,nguyen thi hau,1,0.000886857509613
4597,4597,nguyen ngoc phuong,1,0.0008098483085632
4598,4598,tran hoang,1,0.0049896240234375
4599,4599,vu tung lam,1,0.0217537879943847
4600,4600,chau phuong hang,1,0.0151112079620361
4601,4601,tran the anh,1,0.0094919204711914
4602,4602,nguyen thi cho,1,0.0020574927330017
4603,4603,tran thi nhung,1,0.0011630654335021
4604,4604,le xuan ty,1,0.009587824344635
4605,4605,nguyen the anh,1,0.0009875297546386
4606,4606,nguyen thi kim oanh,1,0.0050042867660522
4607,4607,nguyen tuan trung,1,0.001067578792572
4608,4608,nguyen tien son,1,0.000659167766571
4609,4609,kim thi ngoc anh,1,0.0020303130149841
4610,4610,nguyen quoc son,1,0.0006294846534729
4611,4611,pham thi thu trang,1,0.0023052096366882
4612,4612,bui thi thuy,1,0.0005663037300109
4613,4613,le minh hien,1,0.0065095424652099
4614,4614,nguyen minh kien,1,0.00050950050354
4615,4615,hoang tu anh,1,0.0265632271766662
4616,4616,ha thao anh,1,0.0528983473777771
4617,4617,do duy tiem,1,0.0089491605758667
4618,4618,chu thi oanh,1,0.0074101686477661
4619,4619,vu quoc viet,1,0.0011090636253356
4620,4620,nguyen van binh,1,0.0011358261108398
4621,4621,nguyen huu men,1,0.0598639845848083
4622,4622,vo ngoc anh thy,1,0.135835587978363
4623,4623,tran the dung,1,0.0034786462783813
4624,4624,nguyen van quang,1,0.0006046295166015
4625,4625,tran van thao,1,0.0066692233085632
4626,4626,giang van phi,1,0.0051732659339904
4627,4627,nguyen lan anh,1,0.0020445585250854
4628,4628,pham quoc viet,1,0.0004190802574157
4629,4629,ta thi hong u,1,0.0122646689414978
4630,4630,ho thanh tuan,1,0.0490947961807251
4631,4631,phan khac hiep,1,0.0158601999282836
4632,4632,nguyen thi phuong linh,1,0.0014005303382873
4633,4633,nguyen vu hoang,1,0.001092791557312
4634,4634,nguyen thi kim chi,1,0.0033643841743469
4635,4635,nguyen viet luong,1,0.0102337002754211
4636,4636,tran thi duyen,1,0.0011937618255615
4637,4637,dam cong doan,1,0.1077414751052856
4638,4638,dinh quang nhat le,1,0.0036327838897705
4639,4639,nguyen quoc ky,1,0.0008741021156311
4640,4640,tram cam van,1,0.0602353811264038
4641,4641,nguyen thi minh anh,1,0.0007243752479553
4642,4642,nguyen truong giang,1,0.0152848958969116
4643,4643,le minh quan,1,0.0005141496658325
4644,4644,tran ngoc khoa,1,0.0044007301330566
4645,4645,ly su sang,1,0.0029992461204528
4646,4646,tran thi lai,1,0.0015500783920288
4647,4647,ho thanh hung,1,0.0212581157684326
4648,4648,ngo thien nhan,1,0.0133843421936035
4649,4649,truong thi thien,1,0.001871645450592
4650,4650,nguyen quang trung,1,0.000623881816864
4651,4651,phan thi thanh huong,1,0.0021808147430419
4652,4652,nguyen quang duong,1,0.0006294846534729
4653,4653,truong van tu,1,0.0019924044609069
4654,4654,ban can chai,1,0.0535551309585571
4655,4655,nguyen tri hau,1,0.0009586215019226
4656,4656,nguyen thi nga,1,0.0013218522071838
4657,4657,mai thi ngoc xuan,1,0.0078279972076416
4658,4658,nguyen van tuong,1,0.0012823343276977
4659,4659,tran thi bo,1,0.0015500783920288
4660,4660,dao thi vy,1,0.0021077990531921
4661,4661,luong hoang vu,1,0.009127914905548
4662,4662,hoang thi thom,1,0.0082270503044128
4663,4663,truong cong hai,1,0.0293042659759521
4664,4664,huynh thi kim tuyen,1,0.0010530352592468
4665,4665,bui thi tra my,1,0.0171565413475036
4666,4666,tran van thuan,1,0.0066692233085632
4667,4667,nong van thanh,1,0.0089527964591979
4668,4668,vu thi thu huyen,1,0.0006023645401
4669,4669,pham quang sang,1,0.0007491707801818
4670,4670,nguyen trong tai,1,0.001303493976593
4671,4671,nguyen thanh phu,1,0.0008480548858642
4672,4672,nguyen que tuan,1,0.0006830692291259
4673,4673,nguyen van lam,1,0.0012028217315673
4674,4674,phung thi thanh huyen,1,0.0033754110336303
4675,4675,bui thi lan anh,1,0.0015506744384765
4676,4676,van cong nhat,1,0.0513373613357543
4677,4677,tran thi ngan,1,0.0010508894920349
4678,4678,nguyen thi tuan,1,0.0007679462432861
4679,4679,nguyen thi thu kieu,1,0.0008584260940551
4680,4680,le van luan,1,0.0015930533409118
4681,4681,nguyen ngoc ha,1,0.0022774338722229
4682,4682,cty tnhh tmdv vttv sx an phat,0,0.9999936819076538
4683,4683,cn cty tnhh tv tk & tc phan thanh,0,0.999999225139618
4684,4684,nguyen thi thanh tam,1,0.00139981508255
4685,4685,nguyen thi huynh nhu,1,0.0018746256828308
4686,4686,vu quynh anh,1,0.0005080699920654
4687,4687,nguyen ngoc thu uyen,1,0.0938086509704589
4688,4688,do thi thuy my,1,0.000809371471405
4689,4689,dang thi thanh thuy,1,0.0011194348335266
4690,4690,nguyen thi ngoc han,1,0.0005984306335449
4691,4691,nguyen van truong,1,0.0015279650688171
4692,4692,tran dang linh,1,0.002544343471527
4693,4693,dang thi thai binh,1,0.0029897689819335
4694,4694,nguyen thi huong,1,0.0009582638740539
4695,4695,nguyen minh nhat,1,0.000439703464508
4696,4696,nguyen phuong thao,1,0.0010191798210144
4697,4697,vuong nguyen ngoc lam,1,0.160837709903717
4698,4698,vo tu quyen,1,0.00042325258255
4699,4699,nguyen thi thuy hoa,1,0.0021126866340637
4700,4700,tran huu thang,1,0.0033912658691406
4701,4701,nguyen trong thuy,1,0.001303493976593
4702,4702,huynh van nha,1,0.0147137641906738
4703,4703,tran minh dien,1,0.0052955746650695
4704,4704,nguyen manh chien,1,0.0017403960227966
4705,4705,nguyen ngoc dung,1,0.0021114945411682
4706,4706,nguyen van khanh,1,0.0014249086380004
4707,4707,nguyen van loi,1,0.0014249086380004
4708,4708,tran hoai an,1,0.010879635810852
4709,4709,nguyen thi hanh,1,0.000886857509613
4710,4710,thach thi vane da ra,0,0.9060736894607544
4711,4711,bui thi huyen,1,0.0007003545761108
4712,4712,doan thanh tu,1,0.0214815139770507
4713,4713,ngyen hung tan,1,0.3244082331657409
4714,4714,nguyen thi sen,1,0.002358078956604
4715,4715,nguyen van tam,1,0.0012028217315673
4716,4716,nguyen thi my anh,1,0.0034379363059997
4717,4717,dang nguyen thao vy,1,0.0355751514434814
4718,4718,nguyen duc hong,1,0.001967966556549
4719,4719,le khanh giang,1,0.0765379071235656
4720,4720,lo thi duong,1,0.0017664432525634
4721,4721,ly dien,1,0.3250927329063415
4722,4722,nguyen van long,1,0.0011944770812988
4723,4723,tran minh duc,1,0.0035437941551208
4724,4724,pham hoai son,1,0.0027714371681213
4725,4725,nguyen dinh hoang,1,0.0008037686347961
4726,4726,nguyen van diep,1,0.0009593367576599
4727,4727,thai hong van,1,0.0285282731056213
4728,4728,chu hoang hai,1,0.0478928089141845
4729,4729,bui chi thanh,1,0.054512083530426
4730,4730,doan thi huong,1,0.0021401047706604
4731,4731,lo van dai,1,0.0091667771339416
4732,4732,lo van thiem,1,0.0216974020004272
4733,4733,bui van nam,1,0.0024780631065368
4734,4734,le trung tin,1,0.0038914084434509
4735,4735,nguyen thi kim anh,1,0.001239538192749
4736,4736,le thi binh,1,0.0009501576423645
4737,4737,bui pham ngoc anh,1,0.0182604789733886
4738,4738,pham thi hong thu,1,0.001672089099884
4739,4739,truong van thanh,1,0.002971589565277
4740,4740,nguyen minh tien,1,0.0005122423171997
4741,4741,truong nhu quynh anh,1,0.001747190952301
4742,4742,pham thi thom,1,0.0035433173179626
4743,4743,vo thi kieu my,1,0.002375304698944
4744,4744,nguyen van hoang giao,1,0.0487813353538513
4745,4745,nguyen ba tin,1,0.0013359785079956
4746,4746,nguyen kim anh,1,0.0007575750350952
4747,4747,nguyen tung duong,1,0.0013352632522583
4748,4748,dinh viet anh,1,0.0280470848083496
4749,4749,dao thi lu,1,0.0016347765922546
4750,4750,nguyen thong,1,0.0047281384468078
4751,4751,le trong linh,1,0.0046393275260925
4752,4752,nguyen van thu,1,0.0012968778610229
4753,4753,nguyen phan bao chung,1,0.0856011509895324
4754,4754,nguyen thi thoang,1,0.001638114452362
4755,4755,le dinh tien,1,0.0101774930953979
4756,4756,phan thi phuong,1,0.001699149608612
4757,4757,doan van son,1,0.0025708079338073
4758,4758,nguyen thi yen,1,0.0009377598762512
4759,4759,nguyen xuan tinh,1,0.0025469660758972
4760,4760,luu thi hien,1,0.0020917654037475
4761,4761,nguyen thanh cong,1,0.0027857422828674
4762,4762,dinh thi huong,1,0.0017231702804565
4763,4763,pham phuong quynh,1,0.0004377961158752
4764,4764,phan thi bich thuy,1,0.0039253234863281
4765,4765,mac thi lan anh,1,0.0020074844360351
4766,4766,nguyen the hieu,1,0.0009611845016479
4767,4767,nguyen le bao phuc,1,0.0405385494232177
4768,4768,nguyen van thu,1,0.0012968778610229
4769,4769,luong thi loi,1,0.0045419931411743
4770,4770,do thanh chung,1,0.0414050221443176
4771,4771,nguyen thi huynh,1,0.000886857509613
4772,4772,truong thuy hao,1,0.0039999485015869
4773,4773,le thi ngoc thanh,1,0.0008547306060791
4774,4774,pham thi hoai xinh,1,0.6641335487365723
4775,4775,le van thinh,1,0.0105002522468566
4776,4776,tong thi hai yen,1,0.0064947605133056
4777,4777,mai hung luyen,1,0.0538274049758911
4778,4778,ha thi cam van,1,0.0036437511444091
4779,4779,le thanh danh,1,0.0069756507873535
4780,4780,nguyen nang truong,1,0.0054814219474792
4781,4781,cao thi vui,1,0.0024617910385131
4782,4782,tran xuan truong,1,0.0045944452285766
4783,4783,dang thu trang,1,0.0110561847686767
4784,4784,nguyen tu manh cuong,1,0.0107069015502929
4785,4785,nguyen van vuong,1,0.0014001727104187
4786,4786,pham thu trang,1,0.0024695992469787
4787,4787,tran thi ngoc thao,1,0.0011592507362365
4788,4788,quang thi nhom,1,0.0075898170471191
4789,4789,hua quang nhat,1,0.0029308199882507
4790,4790,nguyen xuan tung,1,0.001721978187561
4791,4791,dang thi tuyet mai,1,0.0077046155929565
4792,4792,nguyen thi phuong thao,1,0.0011574625968933
4793,4793,nguyen huy hoang,1,0.0015960335731506
4794,4794,phan minh thai,1,0.0047276616096496
4795,4795,nguyen hoang huy,1,0.001328706741333
4796,4796,nguyen van chien,1,0.0026452541351318
4797,4797,phan thi ngoc thuy,1,0.0015419721603393
4798,4798,nguyen huy an,1,0.0020445585250854
4799,4799,le van duyen,1,0.0017152428627014
4800,4800,nguyen viet lam,1,0.0139594078063964
4801,4801,tran thi ly,1,0.0015500783920288
4802,4802,yly xin,1,0.2434419989585876
4803,4803,truong tan loc,1,0.0027431845664978
4804,4804,phung danh hung,1,0.0994814038276672
4805,4805,nguyen phuong hong trang,1,0.0083446502685546
4806,4806,nguyen thi mui,1,0.0010032057762145
4807,4807,dang tuan anh,1,0.0166854858398437
4808,4808,nguyen ngoc yen,1,0.0280971527099609
4809,4809,tran ngoc phiem,1,0.0014367699623107
4810,4810,nguyen van hien,1,0.0013871192932128
4811,4811,tran van bao,1,0.0051667690277099
4812,4812,nguyen chi tung,1,0.0010189414024353
4813,4813,dao thi nga,1,0.0015058517456054
4814,4814,tran dinh khanh,1,0.0053670406341552
4815,4815,vu thi khanh linh,1,0.002753734588623
4816,4816,nguyen anh danh,1,0.0015761852264404
4817,4817,ngo van thuy,1,0.0018132328987121
4818,4818,ho hai duy,1,0.0249263644218444
4819,4819,nguyen thi ngoc ha,1,0.0006455779075622
4820,4820,doan ngoc anh,1,0.0107589364051818
4821,4821,ta tuan hung,1,0.0166854858398437
4822,4822,dinh quang hoa,1,0.00166517496109
4823,4823,truong thi thu nga,1,0.0016340613365173
4824,4824,le van thanh,1,0.0019289851188659
4825,4825,huynh thi hon,1,0.0019647479057312
4826,4826,nguyen huu cuong,1,0.0014182329177856
4827,4827,pham van viet,1,0.0015191435813903
4828,4828,nguyen thi thu ha,1,0.0006684064865112
4829,4829,lo thi nhung,1,0.0019876956939697
4830,4830,bui duy thanh,1,0.0070870518684387
4831,4831,hau a cua,0,0.983184278011322
4832,4832,quang thi huong,1,0.003678560256958
4833,4833,vu thj anh,1,0.0145078301429748
4834,4834,do duc cuong,1,0.0525563955307006
4835,4835,do thu trang,1,0.0089179277420043
4836,4836,doan thi huyen,1,0.0014927983283996
4837,4837,nguyen huu tai,1,0.0014576911926269
4838,4838,nguyen thi trang,1,0.0008094906806945
4839,4839,cong ty tnhh kim nguyen,0,0.9936404228210448
4840,4840,le thi nguyet,1,0.0006020069122314
4841,4841,nguyen tan vu,1,0.0014249086380004
4842,4842,nguyen khac chien,1,0.0643401145935058
4843,4843,dao thanh tien,1,0.0314434766769409
4844,4844,vu hoang minh duy,1,0.004058301448822
4845,4845,trinh dinh cong,1,0.0271353721618652
4846,4846,ho duy an,1,0.0379661321640014
4847,4847,lo mu anh,1,0.0152480006217956
4848,4848,nguyen thi thu huyen,1,0.0009710788726806
4849,4849,mac dinh hau,1,0.0892431139945983
4850,4850,cong ty tnhh xay dung m&e hoang sa,0,0.9995331168174744
4851,4851,tran chau khanh,1,0.0761330127716064
4852,4852,hoang thi huong,1,0.0039291381835937
4853,4853,nguyen hung cuong,1,0.0018985867500305
4854,4854,bui xuan hien,1,0.0181875228881835
4855,4855,hoang thi thuy,1,0.0009474158287048
4856,4856,huynh nhut hoa,1,0.4975594878196716
4857,4857,nguyen gia bao,1,0.0955660343170166
4858,4858,nguyen ho minh quy,1,0.000325322151184
4859,4859,nguyen ngoc hung,1,0.0021114945411682
4860,4860,nguyen kim dien,1,0.0057626962661743
4861,4861,phan dinh nham,1,0.0244261622428894
4862,4862,pham duy huynh,1,0.0087189078330993
4863,4863,pham thi quat,1,0.0005956888198852
4864,4864,trinh hoang tuan,1,0.0058454871177673
4865,4865,pham thi them,1,0.0019685626029968
4866,4866,tran viet anh,1,0.0030707716941833
4867,4867,ly vinh thang,1,0.0137631893157958
4868,4868,do thi nhan,1,0.0042997598648071
4869,4869,le duc hung,1,0.009771704673767
4870,4870,nguyen tan vu,1,0.0014249086380004
4871,4871,nguyen quang huy,1,0.0006294846534729
4872,4872,nguyen ngoc sang,1,0.0008139014244079
4873,4873,nguyen thi thu hien,1,0.0011855363845825
4874,4874,le thi thu hang,1,0.0009225606918334
4875,4875,le thanh trung,1,0.0018631219863891
4876,4876,tran thi mai,1,0.0012293457984924
4877,4877,do thi chin,1,0.0008147358894348
4878,4878,le thi hue,1,0.0011919736862182
4879,4879,nguyen ngoc ba,1,0.0022774338722229
4880,4880,tran ngoc quy,1,0.0005744695663452
4881,4881,do duy tuyen,1,0.0102598667144775
4882,4882,tran thi thanh thuy,1,0.0013269186019897
4883,4883,phan van loc,1,0.0050098299980163
4884,4884,tran thi la,1,0.0014659166336059
4885,4885,nguyen van manh,1,0.0008923411369323
4886,4886,chu khanh linh,1,0.1771553754806518
4887,4887,nguyen tien thuan,1,0.0022215247154235
4888,4888,hoang thi phuong,1,0.0025647282600402
4889,4889,nguyen thi quynh nhi,1,0.000577688217163
4890,4890,truong cong,1,0.0389561057090759
4891,4891,truong van nhat,1,0.001490294933319
4892,4892,nguyen thi mien,1,0.0007731914520263
4893,4893,le thi linh,1,0.0007786750793457
4894,4894,hoang thi ngoan,1,0.0029707551002502
4895,4895,nguyen thi minh thanh,1,0.0007948279380798
4896,4896,nguyen thi loan,1,0.0008689761161804
4897,4897,nguyen thi thuy,1,0.000886857509613
4898,4898,kieu thi huong giang,1,0.0527551770210266
4899,4899,nguyen thi quynh,1,0.000516653060913
4900,4900,nguyen minh loc,1,0.0006790161132812
4901,4901,cao thien nhat,1,0.0615575909614563
4902,4902,vu thi my,1,0.0007179379463195
4903,4903,mai anh hoai,1,0.0821597576141357
4904,4904,nguyen dinh phuong,1,0.0005131959915161
4905,4905,nguyen long nhat,1,0.0012180209159851
4906,4906,nguyen du thao,1,0.0009626150131225
4907,4907,vu thi kim dung,1,0.0013110041618347
4908,4908,hoang danh cuong,1,0.0224808454513549
4909,4909,vuong tuan anh,1,0.0052407383918762
4910,4910,pham van vinh,1,0.001315414905548
4911,4911,nguyen dinh hieu,1,0.0010024905204772
4912,4912,dang truong trang,1,0.0092607736587524
4913,4913,ung duy tien,1,0.0085002779960632
4914,4914,phan minh hieu,1,0.006956934928894
4915,4915,nguyen thi xuan,1,0.0009377598762512
4916,4916,pham quang thanh,1,0.0008481740951538
4917,4917,truong thi quyen,1,0.0004713535308837
4918,4918,le duc anh,1,0.0136238932609558
4919,4919,cao thi loan,1,0.0025940537452697
